Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI,MACD,MACD_Signal,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.90048599243164,135722000,41.145499801635744,41.85099526223844,59.49893719055383,-0.2055282292268501,-0.6307904954648544,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668,39.102500915527344,38.787498474121094,39.8849983215332,40.75749969482422,39.122501373291016
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.714839935302734,149886400,41.34650001525879,42.01763282020503,57.59877274558548,-0.1122713473471677,-0.5270866658413171,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668,39.102500915527344,38.787498474121094,39.8849983215332,40.75749969482422
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.055179595947266,123967600,41.67050018310547,42.21897230744048,60.18868966060027,-0.009409020746687702,-0.42355113682239126,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668,39.102500915527344,38.787498474121094,39.8849983215332
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.76918411254883,135249600,42.17925033569336,42.520068251542206,65.15058730058865,0.13111740631348567,-0.3126174281952159,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668,39.102500915527344,38.787498474121094
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.59505081176758,152648800,42.7432502746582,42.92414680674831,69.96205342777444,0.30892454694372873,-0.18830903316742698,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668,39.102500915527344
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.45701217651367,155712400,43.135250091552734,43.22839281414173,68.21298715578979,0.4331446400153993,-0.06401829853086172,44.74250030517578,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656,40.6775016784668
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.39274597167969,151128400,43.479750061035155,43.46504844416994,67.34216483334572,0.5201472529140361,0.052814811758117836,44.59749984741211,44.74250030517578,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875,41.084999084472656
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.65018844604492,195208000,43.67050018310547,43.51685781795722,57.85860831952126,0.5201619643532354,0.14628424227714135,44.529998779296875,44.59749984741211,44.74250030517578,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016,41.842498779296875
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.938175201416016,153816000,43.751000213623044,43.614247610777134,60.269614367682024,0.53837690676189,0.2247027751740911,43.75,44.529998779296875,44.59749984741211,44.74250030517578,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531,43.247501373291016
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.08333969116211,113605600,43.86075057983398,43.721657469009415,61.503323126302355,0.5586777780091623,0.29149777574110536,44.0525016784668,43.75,44.529998779296875,44.59749984741211,44.74250030517578,43.875,43.125,42.76750183105469,42.962501525878906,43.10749816894531
