Date,Open,High,Low,Volume,SMA_10,EMA_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,167976400,61.28275032043457,62.69339743981056,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875,57.310001373291016,61.19499969482422,61.66749954223633,63.21500015258789,60.5525016784668
2020-03-31,63.900001525878906,65.62249755859375,63.0,197002000,61.3185001373291,62.85323396376013,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875,57.310001373291016,61.19499969482422,61.66749954223633,63.21500015258789
2020-04-01,61.625,62.18000030517578,59.782501220703125,176218400,61.1745002746582,62.375827954990534,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875,57.310001373291016,61.19499969482422,61.66749954223633
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,165934000,61.17825012207031,62.16794981207322,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875,57.310001373291016,61.19499969482422
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,129880000,61.482500076293945,61.837868194519416,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875,57.310001373291016
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,201820400,62.43500022888183,62.52507403282057,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.092498779296875
2020-04-07,67.69999694824219,67.92500305175781,64.75,202887200,62.74874992370606,62.949151148479615,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,168895200,63.2625,63.59794218167508,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,161834800,63.50124969482422,64.21604315929665,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,131022800,64.13899955749511,64.96085349396998,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016
2020-04-14,70.0,72.0625,69.51249694824219,194994800,64.94499931335449,66.19751594020128,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,131154400,65.6984992980957,67.0902399817911,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,157125200,66.84299926757812,67.923378277893,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,215250000,67.78974914550781,68.4282180361383,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,130015200,68.67774887084961,68.57445078755775,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344
2020-04-21,69.06999969482422,69.3125,66.35749816894531,180991600,68.82524871826172,68.30500496787396,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,116862400,69.24199905395508,68.43591343296576,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469,64.85749816894531
2020-04-23,68.96749877929688,70.4375,68.71749877929688,124814400,69.46599884033203,68.49438366239457,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375,66.51750183105469
2020-04-24,69.30000305175781,70.75250244140625,69.25,126161200,69.84049911499024,68.90313214290023,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125,66.99749755859375
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,117087600,70.0884994506836,69.24665418181539,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219,68.3125
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,112004800,69.87674942016602,69.31908008386102,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531,71.76249694824219
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,137280800,69.9592498779297,69.7942478407194,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156,71.10749816894531
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,183064000,70.13699951171876,70.45892949663263,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219,71.67250061035156
2020-05-01,71.5625,74.75,71.4625015258789,240616800,70.29375,70.78776083016392,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531,70.69999694824219
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,133568000,70.6995002746582,71.24271357295726,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688,69.23249816894531
2020-05-05,73.76499938964844,75.25,73.61499786376953,147751200,71.42925033569335,71.8149473578102,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789,67.09249877929688
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,142333600,72.04250030517578,72.42268442379073,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422,69.0250015258789
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,115215200,72.76025009155273,73.06128681193672,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578,68.75749969482422
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,133838400,73.43925018310547,73.87423488625788,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336,70.74250030517578
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,145946400,74.23525009155273,74.76119262355758,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664,70.7925033569336
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,162301200,75.05600051879883,75.32324867664299,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203,69.6449966430664
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,200622400,75.55400009155274,75.61220318527536,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219,71.93250274658203
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,158929200,75.94750061035157,75.93453026726719,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469,73.44999694824219
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,166348400,76.41350021362305,76.11506983026761,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734,72.26750183105469
2020-05-18,78.2925033569336,79.125,77.58000183105469,135178400,76.95849990844727,76.59232947272251,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844,73.29000091552734
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,101729600,77.34800033569336,76.9000884162474,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312,74.38999938964844
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,111504800,77.81300048828125,77.42870920358096,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375,75.15750122070312
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,102688800,78.14075088500977,77.75303508036241,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312,75.93499755859375
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,81803200,78.3597511291504,78.11112027704367,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625,77.53250122070312
2020-05-26,80.875,81.05999755859375,79.125,125522000,78.40275115966797,78.305917089687,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734,78.75250244140625
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,112945200,78.5702507019043,78.52802240754221,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211,77.85250091552734
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,133560800,78.83525085449219,78.71610924253453,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047,76.9124984741211
2020-05-29,79.8125,80.2874984741211,79.11750030517578,153532400,79.0452507019043,78.8559076730467,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953,77.38500213623047
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80791200,79.39875106811523,79.14801564628891,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953,76.92749786376953
2020-06-02,80.1875,80.86000061035156,79.73249816894531,87642800,79.60825119018554,79.45473990777685,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938,78.73999786376953
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,104491200,79.90775070190429,79.78660515714412,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203,78.28500366210938
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,87560400,79.98500061035156,79.93085909785513,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789,79.80750274658203
2020-06-05,80.8375015258789,82.9375,80.80750274658203,137250400,80.35125045776367,80.46615744369964,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938,79.2125015258789
2020-06-08,82.5625,83.4000015258789,81.83000183105469,95654400,80.71549987792969,80.9932193382578,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203,79.72250366210938
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,147712400,81.39699935913086,81.9030881055916,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062,79.18250274658203
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,166651600,82.26524963378907,83.04979919266088,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625,79.52749633789062
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,201662400,82.70649948120118,83.21801724383548,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156,79.5625
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,200146000,83.22799911499024,83.48746809918214,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789,79.48500061035156
2020-06-15,83.3125,86.41999816894531,83.1449966430664,138808800,83.75649871826172,83.89838254634788,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266,80.4625015258789
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,165428800,84.4749984741211,84.64776692756942,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688,80.83499908447266
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,114406400,85.13674850463867,85.23862731973365,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469,81.27999877929688
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,96820400,85.8719985961914,85.7284228518879,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875,80.58000183105469
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,264476000,86.32749862670899,86.03780057066751,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953,82.875
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,135445200,86.96274871826172,86.70683660860011,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375,83.36499786376953
2020-06-23,91.0,93.09500122070312,90.56749725341797,212155600,87.52624893188477,87.60241171518632,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266,85.99749755859375
2020-06-24,91.25,92.19750213623047,89.62999725341797,192623200,87.70674896240234,88.04106401963398,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266
2020-06-25,90.17500305175781,91.25,89.39250183105469,137522400,88.4302490234375,88.61723403142283,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,205256800,88.80099945068359,88.57910079311016,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219
2020-06-29,88.3125,90.5425033569336,87.81999969482422,130646000,89.27074966430663,88.91835513887635,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664,85.74749755859375
2020-06-30,90.0199966430664,91.49500274658203,90.0,140223200,89.58874969482422,89.3331991042156,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266,88.0199966430664
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,110737200,89.90174942016601,89.64125314670196,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203,87.89749908447266
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,114041600,90.21124877929688,89.8932973632817,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578,87.93250274658203
2020-07-06,92.5,93.94499969482422,92.46749877929688,118655600,90.81449890136719,90.542243574663,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,112424400,91.15999908447266,91.02047212660638,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688
2020-07-08,94.18000030517578,95.375,94.08999633789062,117092000,91.53099899291992,91.80629515436829,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,125642800,92.1047492980957,92.52378738837518,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266,90.01499938964844
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,90257200,92.57574920654297,93.14128025756975,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312,91.20999908447266
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,191649200,93.28274917602539,93.56604764992566,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422,88.40750122070312
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,170989200,93.94399948120117,94.20085766749955,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219,90.44499969482422
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,153198000,94.59649963378907,94.84161054143073,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062,91.19999694824219
2020-07-16,96.5625,97.40499877929688,95.90499877929688,110577600,95.14599990844727,95.14722664016561,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062,91.02749633789062
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,92186800,95.67600021362304,95.36182168552611,96.52249908447266,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789,91.02749633789062
2020-07-20,96.4175033569336,98.5,96.0625,90318000,96.16549987792969,95.90649013705686,96.32749938964844,96.52249908447266,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156,93.4625015258789
2020-07-21,99.17250061035156,99.25,96.74250030517578,103433200,96.54824981689453,96.10531011213743,98.35749816894531,96.32749938964844,96.52249908447266,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688,93.17250061035156
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,89001600,96.7412498474121,96.31752628892565,97.0,98.35749816894531,96.32749938964844,96.52249908447266,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625,95.34249877929688
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,197004400,96.4504997253418,95.68615809470336,97.27249908447266,97.0,98.35749816894531,96.32749938964844,96.52249908447266,97.7249984741211,97.05750274658203,95.47750091552734,95.91999816894531,95.75250244140625
