Date,Open,High,Low,SMA_10,EMA_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2020-03-18,52.99700164794922,55.2495002746582,51.849998474121094,59.60215034484863,59.257716725894596,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531,63.75849914550781,60.78950119018555,64.78700256347656,65.73799896240234,69.08000183105469
2020-03-19,54.4109992980957,57.63050079345703,52.77750015258789,58.586700439453125,58.58967730454053,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531,63.75849914550781,60.78950119018555,64.78700256347656,65.73799896240234
2020-03-20,56.54499816894531,56.92399978637695,53.10499954223633,57.44905014038086,57.648008626033864,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531,63.75849914550781,60.78950119018555,64.78700256347656
2020-03-23,52.81850051879883,53.34550094604492,50.44350051879883,56.640750122070315,56.74955269531499,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531,63.75849914550781,60.78950119018555
2020-03-24,55.19900131225586,56.666500091552734,54.32149887084961,55.91495018005371,56.70427033713804,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531,63.75849914550781
2020-03-25,56.229000091552734,57.30849838256836,54.1505012512207,55.36855049133301,56.409130508883536,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844,60.54499816894531
2020-03-26,55.736000061035156,58.57400131225586,54.60150146484375,55.62540054321289,56.72492494516784,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625,55.57749938964844
2020-03-27,56.37350082397461,57.5525016784668,55.20000076293945,55.105350494384766,56.504575043915736,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906,60.7135009765625
2020-03-30,56.63199996948242,57.54999923706055,54.92449951171875,55.471900177001956,56.65201564539483,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969,53.650001525878906
2020-03-31,57.436500549316406,58.66999816894531,56.83599853515625,55.6913501739502,56.91483095485252,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922,55.90299987792969
2020-04-01,56.20000076293945,56.47100067138672,54.67449951171875,55.7458999633789,56.58577069801321,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266,54.55950164794922
2020-04-02,55.0,56.13850021362305,54.65650177001953,55.77270011901855,56.4522672010733,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906,55.583499908447266
2020-04-03,55.73550033569336,55.93949890136719,53.75400161743164,55.89514999389648,56.121854677520545,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008,53.410499572753906
2020-04-06,56.650001525878906,59.537498474121094,56.25,56.540449905395505,56.67415384925686,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418,52.70650100708008
2020-04-07,60.85049819946289,61.03900146484375,58.86249923706055,56.803199768066406,57.120307395219385,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828,56.5004997253418
2020-04-08,60.154998779296875,60.744998931884766,59.1974983215332,57.330099487304686,57.70752395501969,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266,55.08100128173828
2020-04-09,60.909000396728516,61.0994987487793,59.62099838256836,57.548349380493164,58.18406484325829,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125,58.145999908447266
2020-04-13,60.07500076293945,60.72600173950195,59.11650085449219,58.049099349975585,58.60887126868505,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078,55.51300048828125
2020-04-14,61.99850082397461,63.787498474121094,61.426998138427734,58.643699645996094,59.45480400387974,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211,57.31549835205078
2020-04-15,62.32550048828125,63.75550079345703,61.70000076293945,59.12044982910156,60.074839944713744,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633,58.09749984741211
2020-04-16,63.356998443603516,63.667999267578125,61.90999984741211,59.89709968566895,60.58332324711309,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375,55.10499954223633
2020-04-17,64.08499908447266,64.5,63.29999923706055,60.706949615478514,61.19544643180879,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332,55.85150146484375
2020-04-20,63.49449920654297,63.840999603271484,62.821998596191406,61.54919967651367,61.5340014318226,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031,54.6349983215332
2020-04-21,62.135501861572266,62.5,60.25,61.69404983520508,61.365637845852014,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078,59.15950012207031
2020-04-22,62.05550003051758,63.99399948120117,61.86000061035156,62.073300170898435,61.648340366421536,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094,59.12799835205078
2020-04-23,63.2869987487793,64.40750122070312,63.0265007019043,62.39415016174316,61.99564182390277,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203,60.349998474121094
2020-04-24,62.75,63.885501861572266,62.20000076293945,62.74430046081543,62.329161825203116,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547,60.32849884033203
2020-04-27,64.5999984741211,64.70500183105469,63.25299835205078,63.0465503692627,62.54985954199857,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586,60.52050018310547
2020-04-28,64.16000366210938,64.23799896240234,61.51900100708008,62.88335037231445,62.38252168759399,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668,63.26150131225586
2020-04-29,67.25,68.00749969482422,66.33650207519531,63.30775032043457,63.24188159160744,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156,62.8650016784668
2020-04-30,66.56800079345703,67.5,66.07499694824219,63.75410041809082,63.986084772128386,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945,62.871498107910156
2020-05-01,66.20449829101562,67.57150268554688,65.48300170898438,63.945700073242186,64.32788705255106,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766,63.95000076293945
2020-05-04,65.40650177001953,66.22350311279297,64.80049896240234,64.25444984436035,64.65827061446294,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375,63.057498931884766
2020-05-05,66.875,68.55049896240234,66.75150299072266,64.93874931335449,65.16603893891073,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375,60.608001708984375
2020-05-06,67.9000015258789,68.43450164794922,67.25650024414062,65.37384910583496,65.54884997434316,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836,62.920501708984375
2020-05-07,68.06549835205078,68.80000305175781,67.62699890136719,65.86439895629883,66.07887668577295,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469,63.55849838256836
2020-05-08,69.09100341796875,69.83200073242188,68.60050201416016,66.4030990600586,66.64944508266011,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125,63.83000183105469
2020-05-11,68.8395004272461,70.77649688720703,68.7750015258789,67.06674880981446,67.29127266129221,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344,63.542999267578125
2020-05-12,70.41100311279297,70.71649932861328,68.72550201416016,67.77969894409179,67.55813266570215,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797,61.62950134277344
2020-05-13,68.80799865722656,69.2665023803711,66.40049743652344,67.81044845581054,67.53238059500275,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266,67.10900115966797
2020-05-14,66.6760025024414,67.86849975585938,66.16500091552734,67.86124877929687,67.58885727215424,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312,67.33499908447266
2020-05-15,67.41300201416016,68.72899627685547,66.94999694824219,68.13994903564453,67.7823377459316,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664,65.86599731445312
2020-05-18,68.0790023803711,69.63800048828125,67.70999908447266,68.45134963989258,68.0508222804071,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578,66.1449966430664
2020-05-19,69.27400207519531,69.62449645996094,68.68800354003906,68.57825012207032,68.17249117864274,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906,67.45099639892578
2020-05-20,69.45800018310547,70.60150146484375,69.37100219726562,68.89690017700195,68.58803827036323,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703,67.27149963378906
2020-05-21,70.54949951171875,70.822998046875,69.71949768066406,69.08425064086914,68.90612249863881,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234,68.46399688720703
2020-05-22,70.19499969482422,70.8499984741211,69.79750061035156,69.22875061035157,69.22537341951839,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672,69.21700286865234
2020-05-26,72.0979995727539,72.25550079345703,70.97000122070312,69.31765060424804,69.56048674398805,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688,70.17949676513672
2020-05-27,71.0,71.26750183105469,69.7300033569336,69.54315032958985,69.82476187034746,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547,68.75900268554688
2020-05-28,70.0,72.2229995727539,69.9540023803711,69.89270095825195,70.02244199637093,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594,67.41649627685547
2020-05-29,71.02149963378906,71.83650207519531,70.79900360107422,70.2760009765625,70.32308936111102,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969,67.84300231933594
2020-06-01,71.28500366210938,72.0790023803711,71.11399841308594,70.58505096435547,70.5813457965198,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688,68.65299987792969
2020-06-02,71.75,72.1500015258789,71.08049774169922,70.87070083618164,70.86028317966321,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312,69.25900268554688
2020-06-03,72.13500213623047,72.45050048828125,71.58100128173828,71.19495086669922,71.06068651533879,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547,68.72000122070312
2020-06-04,71.83899688720703,72.06600189208984,70.30049896240234,71.22065048217773,70.99783375580276,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789,70.45800018310547
2020-06-05,70.78199768066406,72.31500244140625,70.38099670410156,71.3870002746582,71.18022751850836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656,70.3375015258789
2020-06-08,71.31400299072266,72.44999694824219,71.2239990234375,71.56100006103516,71.40236804736976,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156,70.66200256347656
2020-06-09,72.26200103759766,73.38999938964844,72.11799621582031,71.71455001831055,71.62084590727625,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484,71.06849670410156
2020-06-10,73.07550048828125,73.63849639892578,72.71800231933594,71.93665008544922,71.91432858056267,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656,71.01399993896484
2020-06-11,72.05149841308594,72.58000183105469,69.92050170898438,71.85494995117188,71.58354178786094,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414,70.91200256347656
2020-06-12,71.29299926757812,71.72550201416016,69.29000091552734,71.75195007324218,71.41308032154886,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938,71.6760025024414
2020-06-15,69.47450256347656,71.25,69.36000061035156,71.68130035400391,71.34470254735389,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086,71.74349975585938
2020-06-16,72.44999694824219,72.8584976196289,71.44950103759766,71.70210037231445,71.5226660090921,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789,72.1155014038086
2020-06-17,72.64700317382812,73.11000061035156,71.75650024414062,71.76855010986328,71.72345380768756,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062,71.9625015258789
2020-06-18,72.49250030517578,72.64849853515625,71.31199645996094,71.86765060424804,71.72028062115133,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836,70.71499633789062
2020-06-19,72.0,72.2249984741211,70.94999694824219,71.79075088500977,71.63150273699668,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461,72.0009994506836
2020-06-22,71.25050354003906,72.54750061035156,70.95950317382812,71.80385055541993,71.79541080869686,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547,72.4020004272461
2020-06-23,72.5999984741211,73.76000213623047,72.25,71.86335067749023,72.05060838848989,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156,72.60399627685547
2020-06-24,73.16400146484375,73.78949737548828,71.5,71.70335083007812,71.97504361535181,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312,73.23500061035156
2020-06-25,71.56099700927734,72.11599731445312,70.97699737548828,71.89935073852538,71.9895811953198,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453,70.09500122070312
2020-06-26,71.63150024414062,71.85099792480469,67.75,71.64745025634765,71.28729350551023,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656,70.64600372314453
2020-06-29,68.01699829101562,69.9000015258789,67.5824966430664,71.52959976196288,71.02751243534999,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406,71.03700256347656
2020-06-30,69.84400177001953,71.19999694824219,69.34649658203125,71.38749923706055,71.00478223581192,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719,72.32350158691406
2020-07-01,70.95850372314453,72.42400360107422,70.70899963378906,71.33479919433594,71.20391246095903,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828,72.62699890136719
2020-07-02,72.59200286865234,74.4260025024414,72.55349731445312,71.51384887695312,71.62074621495015,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078,71.70600128173828
2020-07-06,74.40750122070312,75.5,73.8489990234375,71.88889846801757,72.23197384294926,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766,71.23200225830078
2020-07-07,74.80650329589844,76.06600189208984,74.48500061035156,72.08519897460937,72.64361536191586,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586,72.53299713134766
2020-07-08,75.04000091552734,75.55850219726562,74.61499786376953,72.28329925537109,73.10477626069039,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047,73.1989974975586
2020-07-09,75.49649810791016,76.45700073242188,74.77950286865234,72.71309890747071,73.61899851460605,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578,71.63500213623047
2020-07-10,75.6624984741211,77.06700134277344,75.03600311279297,73.20264892578125,74.22472614618336,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719,72.05500030517578
2020-07-13,77.49700164794922,78.81800079345703,75.3280029296875,73.95109939575195,74.47686750161806,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289,68.12699890136719
2020-07-14,74.6395034790039,76.13999938964844,74.29650115966797,74.56954956054688,74.76161873179261,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062,69.8584976196289
2020-07-15,76.1614990234375,76.81649780273438,74.8915023803711,75.06370010375977,74.95841564783386,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211,70.90249633789062
2020-07-16,75.07499694824219,75.79550170898438,74.41349792480469,75.42830047607421,75.101613202276,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016,72.0999984741211
2020-07-17,75.84549713134766,76.17150115966797,74.90499877929688,75.66290054321288,75.23631967082525,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531,73.49649810791016
2020-07-20,75.75,78.45050048828125,75.13500213623047,75.98385086059571,75.77371633845219,75.84249877929688,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562,74.98249816894531
2020-07-21,79.25150299072266,79.35250091552734,77.63099670410156,76.31385040283203,76.14140384412067,78.19200134277344,75.84249877929688,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578,74.49600219726562
2020-07-22,77.7854995727539,78.3489990234375,77.1614990234375,76.62010040283204,76.52342138249432,77.7959976196289,78.19200134277344,75.84249877929688,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656,75.18000030517578
2020-07-23,78.29650115966797,78.51750183105469,75.42949676513672,76.61055068969726,76.39870868129151,78.24250030517578,77.7959976196289,78.19200134277344,75.84249877929688,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125,75.93299865722656
2020-07-24,74.95950317382812,75.77149963378906,74.37950134277344,76.45655059814453,76.21903429792103,75.8375015258789,78.24250030517578,77.7959976196289,78.19200134277344,75.84249877929688,75.74600219726562,75.84400177001953,76.04299926757812,75.61150360107422,76.95050048828125
