Date,Open,High,Low,SMA_10,EMA_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2020-03-24,143.75,149.60000610351562,141.27000427246094,143.8290008544922,145.5583302013214,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,143.15800018310546,145.80590619543483,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,144.86300048828124,147.67937790723786,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375
2020-03-27,151.75,154.88999938964844,149.1999969482422,143.95,148.04676318742045,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,146.43099975585938,150.26189637653292,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,147.5449996948242,151.61609825604825,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875
2020-04-01,153.0,157.75,150.82000732421875,148.71600036621095,151.70589868410337,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,149.97099914550782,152.3520979246002,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,151.6189987182617,152.62080772577374,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562
2020-04-06,160.32000732421875,166.5,157.5800018310547,154.5479995727539,154.92066164335324,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906
2020-04-07,169.58999633789062,170.0,163.25999450683594,156.06300048828126,156.47872416150065,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062
2020-04-08,165.6699981689453,166.6699981689453,163.5,157.88400115966797,158.05168429264828,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,158.78700103759766,159.3404688557392,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,160.36800079345704,160.4622007923022,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422
2020-04-14,169.0,173.75,168.0,161.71500091552736,162.86907282065494,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,163.1320007324219,164.50742410468357,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,165.625,166.78607304676524,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156
2020-04-17,179.5,180.0,175.8699951171875,167.95900115966796,168.9340608752653,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594
2020-04-20,176.6300048828125,178.75,174.99000549316406,170.08200073242188,170.04786754496138,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547
2020-04-21,173.5,173.6699981689453,166.11000061035156,170.33700103759764,169.6428020502809,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094
2020-04-22,171.38999938964844,174.0,170.82000732421875,171.34000091552736,170.34774790885908,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.96900024414063,170.542702501602,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,172.91000061035157,171.2713026016303,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,173.76400146484374,171.77652086528983,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,173.3750015258789,171.41897117316324,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,173.93000030517578,172.51188417363923,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125
2020-04-30,180.0,180.39999389648438,176.22999572753906,174.14700164794922,173.72972463549885,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,173.74400177001954,173.88250330617518,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562
2020-05-04,174.49000549316406,179.0,173.8000030517578,174.12200164794922,174.78386567557797,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,175.41600036621094,175.8704345539885,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,176.31799926757813,177.08308159619654,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,177.53600006103517,178.26797696116364,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453
2020-05-08,184.97999572753906,185.0,183.36000061035156,178.5489990234375,179.43379800018502,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,179.81799926757813,180.76219936254483,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,181.08799896240234,181.07998029787046,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,181.31999969482422,180.83816569825765,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,181.45199890136718,180.78213534935568,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672
2020-05-15,179.05999755859375,187.05999755859375,177.0,182.31099853515624,181.21447504258362,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875
2020-05-18,185.75,186.1999969482422,183.9600067138672,182.91799926757812,181.88638933704283,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.2050003051758,182.20341034536457,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,183.51700134277343,182.83188185749998,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.5,182.94062927900563,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.38300018310548,183.04415022952023,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125
2020-05-26,186.33999633789062,186.5,181.10000610351562,182.86600036621093,182.77612424673814,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,182.7960006713867,182.6004648488937,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,182.96100006103515,182.38219740300107,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.23300018310547,182.5399796933645,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688
2020-06-01,182.5399932861328,183.0,181.4600067138672,183.2,182.59271099112635,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938
2020-06-02,184.25,185.0,181.35000610351562,183.2,183.01403693130507,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,183.3729995727539,183.44057578204078,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,183.0989990234375,183.34592530693251,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,183.4759994506836,184.04666560535242,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,183.96100006103515,184.83090833353407,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594
2020-06-09,188.0,190.6999969482422,187.25999450683594,184.78399963378905,185.73438010048383,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,186.28699951171876,187.7535830527396,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375
2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.7740005493164,187.48384145632528,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.2230010986328,187.53041673575052,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25
2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,187.83400115966796,187.78670504586972,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,188.70000152587892,188.8382145510241,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,189.58800201416017,189.8203583586859,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156
2020-06-18,194.0,196.49000549316406,194.0,190.9280029296875,191.0021127160555,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453
2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,191.7230026245117,191.75627293067893,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422
2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,192.94400329589843,193.35877009314072,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156
2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,194.1550033569336,194.91353983295318,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578
2020-06-24,201.60000610351562,203.25,196.55999755859375,194.2550033569336,195.44562283385088,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094,196.83999633789062
2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,195.66200256347656,196.33550892549445,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406,186.27000427246094
2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.52100219726563,196.3345076355963,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625,187.74000549316406
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,197.47100219726562,196.7173248730163,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875,188.94000244140625
2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,198.46500091552736,197.95235571552894,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406,193.57000732421875
2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,199.51100006103516,199.17919957602226,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875,194.24000549316406
2020-07-02,205.67999267578125,208.02000427246094,205.0,200.50499877929687,200.4666168361702,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438,196.32000732421875
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,202.05999908447265,202.32723140200144,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875,195.14999389648438
2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,202.82799835205077,203.40409841981935,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938,200.57000732421875
2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,203.9199981689453,205.11789904004394,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062,201.91000366210938
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,205.56799926757813,206.79100963716664,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062,197.83999633789062
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,206.9009994506836,208.04173482476276,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547,200.33999633789062
2020-07-13,214.47999572753906,215.8000030517578,206.5,207.975,207.86505709739112,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625,196.3300018310547
2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.96600036621095,207.95322964395922,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594,198.44000244140625
2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,209.41900024414062,207.96900485162712,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422,203.50999450683594
2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,209.34100036621095,207.23282181841222,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594,204.6999969482422
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,209.00300140380858,206.44140055739408,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422,206.25999450683594
2020-07-20,205.0,212.3000030517578,203.00999450683594,209.09300231933594,207.3793288385071,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25,210.6999969482422
2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,209.14300231933595,207.62854177696033,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547,208.25
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,209.03500213623047,208.37789781751297,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875,212.8300018310547
2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,207.85700073242188,207.3164606299893,211.75,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453,214.32000732421875
2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,206.62000122070313,206.22255925212903,202.5399932861328,211.75,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875,213.6699981689453
2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,206.29800109863282,205.7911859523811,201.3000030517578,202.5399932861328,211.75,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562,207.07000732421875
2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,205.66500091552734,205.105516556032,203.85000610351562,201.3000030517578,202.5399932861328,211.75,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328,208.35000610351562
2020-07-29,202.5,204.64999389648438,202.00999450683594,205.26700134277343,204.9154221928614,202.02000427246094,203.85000610351562,201.3000030517578,202.5399932861328,211.75,208.75,211.60000610351562,202.8800048828125,203.9199981689453,208.0399932861328
