Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI,MACD,MACD_Signal,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,136.2274932861328,81593200,151.3290008544922,150.47174376866624,40.1517279371146,-7.963194382389844,-5.4542083219452415,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453,150.6199951171875,161.57000732421875,166.27000427246094,170.5500030517578
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,138.46884155273438,85922700,148.9730010986328,149.06051884961187,41.7230949191021,-8.14014203917526,-5.991395065391245,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453,150.6199951171875,161.57000732421875,166.27000427246094
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,133.2681121826172,84866200,146.5510009765625,146.931334713958,39.07785730141247,-8.613589488033142,-6.5158339499196245,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453,150.6199951171875,161.57000732421875
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,131.93881225585938,78975200,145.08700103759764,144.94018217097272,38.38668661744023,-8.995652111996492,-7.0117975823349985,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453,150.6199951171875
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,143.93150329589844,82516700,143.8290008544922,145.5583302013214,47.66554232215892,-8.206491416988229,-7.250736349265645,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125,160.9199981689453
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,142.55372619628906,75638200,143.15800018310546,145.80590619543483,46.76649721463369,-7.607958060678385,-7.322180691548193,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375,153.6300048828125
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,151.4705810546875,64568100,144.86300048828124,147.67937790723786,53.12433854663066,-6.319215685785792,-7.121587690395714,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547,139.05999755859375
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,145.2510986328125,57042300,143.95,148.04676318742045,48.6237127985297,-5.74884271342242,-6.847038695001055,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453,158.8300018310547
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,155.4681396484375,63420300,146.43099975585938,150.26189637653292,55.50429229805033,-4.39645552232858,-6.356922060466561,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875,135.4199981689453
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,153.02304077148438,77927200,147.5449996948242,151.61609825604825,53.59567072407026,-3.487815615612618,-5.783100771495772,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438,146.57000732421875
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,147.5894775390625,57969900,148.71600036621095,151.70589868410337,49.401191690732055,-3.1828951999120534,-5.263059657179029,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672,140.39999389648438
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,150.64585876464844,49630700,149.97099914550782,152.3520979246002,51.76073369945105,-2.6564435639608632,-4.741736438535396,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562,142.7100067138672
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,149.25836181640625,41243300,151.6189987182617,152.62080772577374,50.571211973674814,-2.3277820847000896,-4.258945567768334,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906,137.35000610351562
2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,160.35838317871094,67111700,154.5479995727539,154.92066164335324,58.95566880058417,-1.1311635562245783,-3.6333891654595836,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062,135.97999572753906
2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,158.6312713623047,62769000,156.06300048828126,156.47872416150065,57.2760185093082,-0.3227453689443962,-2.9712604061565466,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453,148.33999633789062
2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,160.22251892089844,48318200,157.88400115966797,158.05168429264828,58.4867870249504,0.4451348757507674,-2.287981349775084,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156,146.9199981689453
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,160.2322540283203,51385100,158.78700103759766,159.3404688557392,58.49475169136473,1.0424749725586366,-1.6218900853083398,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422,156.11000061035156
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,160.59124755859375,41905300,160.36800079345704,160.4622007923022,58.819736067944014,1.5281116962429167,-0.9918897289980886,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906,149.6999969482422
2020-04-14,169.0,173.75,168.0,173.6999969482422,168.53782653808594,52874300,161.71500091552736,162.86907282065494,65.4695209869532,2.5445154586006424,-0.28460869147834245,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672,160.22999572753906
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,166.77194213867188,40940800,163.1320007324219,164.50742410468357,62.959247965173745,3.1666613132500743,0.4056453094673409,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156,157.7100067138672
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,171.77857971191406,50479600,165.625,166.78607304676524,66.95110894600191,4.02963322227734,1.1304428920293408,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594,152.11000061035156
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,173.29222106933594,52765600,167.95900115966796,168.9340608752653,68.10574472317651,4.784274535610933,1.8612092207456592,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547,155.25999450683594
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,169.85743713378906,36669600,170.08200073242188,170.04786754496138,62.5920708626445,5.038602238649361,2.4966878243263997,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094,153.8300018310547
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,162.83261108398438,56203700,170.33700103759764,169.6428020502809,52.866236245219234,4.602892787989759,2.917928817059072,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406,165.27000427246094
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,168.36317443847656,34620200,171.34000091552736,170.34774790885908,58.506298200945416,4.663770977355654,3.2670972491183883,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125,163.49000549316406
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,166.3256072998047,32790800,171.96900024414063,170.542702501602,55.774246640687565,4.490797322847811,3.5118372638642734,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844,165.1300048828125
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,169.36256408691406,34277600,172.91000061035157,171.2713026016303,58.948877655364505,4.553786475092011,3.720227106109821,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594,165.13999938964844
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,168.87745666503906,33194400,173.76400146484374,171.77652086528983,58.20726406213176,4.511355908045829,3.878452866497023,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422,165.50999450683594
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,164.76344299316406,34392700,173.3750015258789,171.41897117316324,52.038720247442384,4.088467066511697,3.9204557064999577,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125,173.6999969482422
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,172.15696716308594,51286600,173.93000030517578,172.51188417363923,60.4154888331423,4.318414541136548,4.000047473427276,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328,171.8800048828125
2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,173.8840789794922,53875900,174.14700164794922,173.72972463549885,62.132142608019976,4.5913555394946,4.118309086640742,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562,177.0399932861328
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,169.38198852539062,39370500,173.74400177001954,173.88250330617518,55.19885122162417,4.382732660521185,4.17119380141683,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375,178.60000610351562
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,173.52508544921875,30372900,174.12200164794922,174.78386567557797,59.78717475710504,4.509961919846091,4.238947425102682,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875,175.05999755859375
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,175.38803100585938,36839200,175.41600036621094,175.8704345539885,61.74461712339523,4.711409633137947,4.333439866709735,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094,167.82000732421875
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,177.1151123046875,32139300,176.31799926757813,177.08308159619654,63.57122507653701,4.957541964884427,4.458260286344674,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453,173.52000427246094
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,178.14364624023438,28316000,177.53600006103517,178.26797696116364,64.68689966779668,5.178443908637917,4.602297010803323,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578,171.4199981689453
2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,179.19151306152344,30877800,178.5489990234375,179.43379800018502,65.870190684824,5.378654401290589,4.757568488900776,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578,174.5500030517578
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,181.1903076171875,30892700,179.81799926757813,180.76219936254483,68.13328217358122,5.6385507738291665,4.9337649458864545,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375,174.0500030517578
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,177.0860137939453,32038200,181.08799896240234,181.07998029787046,59.180179036448685,5.440479525212652,5.035107861751694,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125,169.80999755859375
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,174.40805053710938,44711500,181.31999969482422,180.83816569825765,54.03269380122234,5.003125229879885,5.0287113353773325,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672,177.42999267578125
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,175.1648712158203,41873900,181.45199890136718,180.78213534935568,55.25479873299139,4.665675183396388,4.956104104981144,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875,179.2100067138672
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,177.71670532226562,46610400,182.31099853515624,181.21447504258362,59.30791878766773,4.557922115596398,4.876467707104195,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062,174.57000732421875
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,179.41470336914062,35264500,182.91799926757812,181.88638933704283,61.86202865292101,4.561159203609549,4.813406006405266,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594,178.83999633789062
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,178.17271423339844,26799100,183.2050003051758,182.20341034536457,58.859578426775,4.409608196683223,4.732646444460858,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328,180.75999450683594
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,180.6441192626953,31261300,183.51700134277343,182.83188185749998,62.100914765556006,4.4025569320930344,4.6666285419872935,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562,182.5399932861328
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,178.47434997558594,29119500,183.5,182.94062927900563,56.65280905633274,4.168968233780049,4.567096480345845,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125,183.60000610351562
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,178.55221557617188,20826900,183.38300018310548,183.04415022952023,56.80386673808311,3.9448294483052564,4.442643073937727,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406,184.67999267578125
2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,176.6646270751953,36073600,182.86600036621093,182.77612424673814,51.92812265374194,3.5695100041112937,4.268016459972441,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594,186.74000549316406
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,176.8981170654297,39517100,182.7960006713867,182.6004648488937,52.48867011419076,3.2539226519537863,4.06519769836871,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75,182.50999450683594
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,176.49920654296875,33810200,182.96100006103515,182.38219740300107,51.352010539086336,2.936879019503124,3.839533962595593,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688,179.75
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,178.29922485351562,42130400,183.23300018310547,182.5399796933645,56.11642725244266,2.802593138866314,3.6321457978497373,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938,180.52999877929688
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,177.8905792236328,22622400,183.2,182.59271099112635,54.76352030447451,2.6319408925385517,3.4321048167875,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938,183.16000366210938
2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,179.91439819335938,30794600,183.2,183.01403693130507,60.061857423849204,2.634171433732945,3.2725181401765893,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125,184.91000366210938
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,180.3522186279297,27311000,183.3729995727539,183.44057578204078,61.155520219539945,2.641797153517331,3.146373942844738,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938,183.6300048828125
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,177.97813415527344,28761800,183.0989990234375,183.34592530693251,52.49486787782688,2.423021700432571,3.0017034943623044,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125,185.66000366210938
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,182.1425018310547,39893600,183.4759994506836,184.04666560535242,62.77058290887286,2.5654280520572854,2.9144484059013007,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594,183.42999267578125
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,183.27114868164062,33211600,183.96100006103515,184.83090833353407,65.04738066311695,2.7403002373212075,2.879618772185282,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875,183.50999450683594
2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,184.6722869873047,29783900,184.78399963378905,185.73438010048383,67.76637744041687,2.960951856573814,2.8958853890629888,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375,181.57000732421875
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,191.52206420898438,43872300,186.28699951171876,187.7535830527396,77.34122548636881,3.6616789217586643,3.049044095602124,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438,181.80999755859375
2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,181.23760986328125,52854700,186.7740005493164,187.48384145632528,51.71442525596681,3.325762823202467,3.104387841122193,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25,181.39999389648438
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,182.6679229736328,43373600,187.2230010986328,187.53041673575052,54.066305667069464,3.141945318313333,3.111899336560421,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547,183.25
2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,183.8354949951172,32770200,187.83400115966796,187.78670504586972,56.00975896174276,3.05784936228207,3.101089341704751,187.74000549316406,186.27000427246094,196.83999633789062,189.8000030517578,188.36000061035156,187.1999969482422,182.9199981689453,185.36000061035156,184.91000366210938,182.8300018310547
